session_id,user_id,user_name,department,timestamp,event_type,country,city,impossible_travel,hours_since_last,mfa_fail_count,is_known_device,country_deviation,hour_sin,hour_cos,is_business_hours,role_rank,role_escalation,pwd_reset_7d,peer_zscore,risk_label,anomaly_type,iso_score,xgb_low_prob,xgb_medium_prob,xgb_high_prob,xgb_pred_label,final_risk_score,shap_explanation,action_taken,action_ja,severity
e7bf313b,ito_k,Ito Kenji,Finance,2025-01-03T13:13:00,login,Japan,Nagoya,0,26.77,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.29,LOW,none,25.4,0.9993,0.0003,0.0004,LOW,10,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
29a17b0a,yamada_r,Yamada Riko,HR,2025-01-03T13:15:00,login,Japan,Tokyo,0,1.63,0,1,0,-0.2588,-0.9659,1,1,0,0,0.881,LOW,none,0.7,0.9991,0.0004,0.0005,LOW,0,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
da938090,chen_w,Chen Wei,Engineering,2025-01-03T13:18:00,login,Japan,Tokyo,0,23.1,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.225,LOW,none,18.16,0.9993,0.0003,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
cda86998,suzuki_t,Suzuki Takeshi,Engineering,2025-01-03T16:16:00,login,Japan,Tokyo,0,3.78,0,1,0,-0.866,-0.5,1,1,0,0,0.836,LOW,none,3.5,0.9993,0.0003,0.0003,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
7d68d75b,admin45,Admin User 45,IT Operations,2025-01-03T16:42:00,login,Japan,Tokyo,0,5.65,0,1,0,-0.866,-0.5,1,0,0,0,-0.045,LOW,none,8.21,0.9993,0.0003,0.0003,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
82227f98,admin45,Admin User 45,IT Operations,2025-01-03T17:30:00,login,Japan,Tokyo,0,0.8,0,1,0,-0.9659,-0.2588,1,0,0,0,-0.045,LOW,none,12.98,0.9979,0.0008,0.0013,LOW,5,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5721}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
5e5d43a7,yamada_r,Yamada Riko,HR,2025-01-03T17:36:00,login,Japan,Tokyo,0,4.35,0,1,0,-0.9659,-0.2588,1,1,0,0,0.881,LOW,none,6.41,0.9983,0.0008,0.001,LOW,3,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
9fee2c2d,suzuki_t,Suzuki Takeshi,Engineering,2025-01-03T17:36:00,login,Japan,Tokyo,0,1.33,0,1,0,-0.9659,-0.2588,1,0,0,0,0.836,LOW,none,10.91,0.998,0.0008,0.0012,LOW,4,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5721}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
b1c90faa,suzuki_t,Suzuki Takeshi,Engineering,2025-01-04T08:06:00,login,Japan,Tokyo,0,14.5,0,1,0,0.866,-0.5,1,1,0,0,-0.195,LOW,none,11.94,0.9993,0.0004,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
44fc72ba,admin45,Admin User 45,IT Operations,2025-01-04T08:11:00,login,Japan,Tokyo,0,14.68,0,1,0,0.866,-0.5,1,1,0,0,-0.045,LOW,none,11.71,0.9993,0.0004,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
7c386484,kim_j,Kim Junho,Sales,2025-01-04T08:54:00,login,Japan,Tokyo,0,22.83,0,1,0,0.866,-0.5,1,0,0,3,0.145,LOW,none,44.0,0.999,0.0005,0.0005,LOW,18,"[{""feature"": ""hour_cos"", ""shap"": 1.3295}, {""feature"": ""role_rank"", ""shap"": 1.0835}, {""feature"": ""role_escalation"", ""shap"": 0.2238}]",ALLOW,アクセスを許可,LOW
d058969f,sato_m,Sato Miyuki,Finance,2025-01-04T08:57:00,login,Japan,Osaka,0,21.03,0,1,0,0.866,-0.5,1,0,0,0,1.021,LOW,none,15.03,0.9992,0.0004,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
a1e6145c,admin45,Admin User 45,IT Operations,2025-01-04T09:22:00,login,Japan,Tokyo,0,1.18,0,1,0,0.7071,-0.7071,1,0,0,0,-0.045,LOW,none,8.74,0.999,0.0004,0.0006,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3223}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
225f24da,park_s,Park Soyeon,Marketing,2025-01-04T09:46:00,login,Japan,Tokyo,0,21.12,0,1,0,0.7071,-0.7071,1,1,0,0,0.913,LOW,none,8.7,0.9992,0.0004,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
c11f04d6,yamada_r,Yamada Riko,HR,2025-01-04T09:56:00,login,Japan,Tokyo,0,16.33,0,1,0,0.7071,-0.7071,1,0,0,0,0.881,LOW,none,5.25,0.9992,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
2b3828f0,sato_m,Sato Miyuki,Finance,2025-01-04T10:27:00,login,Japan,Osaka,0,1.5,0,1,0,0.5,-0.866,1,0,0,0,1.021,LOW,none,4.31,0.999,0.0005,0.0005,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
c9f31eb1,sato_m,Sato Miyuki,Finance,2025-01-04T10:34:00,login,Japan,Osaka,0,0.12,0,1,0,0.5,-0.866,1,1,0,0,1.021,LOW,none,4.7,0.9987,0.0006,0.0007,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1133}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
76657621,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-04T10:40:00,login,Japan,Tokyo,0,24.68,0,1,0,0.5,-0.866,1,0,0,0,-0.195,LOW,none,11.99,0.9992,0.0004,0.0004,LOW,5,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
0d9d2653,kim_j,Kim Junho,Sales,2025-01-04T11:17:00,login,Japan,Tokyo,0,2.38,0,1,0,0.2588,-0.9659,1,0,0,3,0.145,LOW,none,33.04,0.9991,0.0004,0.0005,LOW,13,"[{""feature"": ""hour_cos"", ""shap"": 1.3154}, {""feature"": ""role_rank"", ""shap"": 1.1012}, {""feature"": ""role_escalation"", ""shap"": 0.2269}]",ALLOW,アクセスを許可,LOW
b7df4935,yamada_r,Yamada Riko,HR,2025-01-04T11:25:00,login,Japan,Tokyo,0,1.48,0,1,0,0.2588,-0.9659,1,1,0,0,0.881,LOW,none,2.48,0.9991,0.0004,0.0005,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
24b91121,admin45,Admin User 45,IT Operations,2025-01-04T11:55:00,login,Japan,Tokyo,0,2.55,0,1,0,0.2588,-0.9659,1,0,0,0,-0.045,LOW,none,5.32,0.9993,0.0003,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
cac45ab3,chen_w,Chen Wei,Engineering,2025-01-04T12:02:00,login,Japan,Tokyo,0,22.73,0,1,0,0.0,-1.0,1,0,0,0,-1.225,LOW,none,19.16,0.9993,0.0003,0.0004,LOW,8,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
d7c188bd,nakamura_a,Nakamura Aoi,DevOps,2025-01-04T12:18:00,login,Japan,Tokyo,0,26.63,0,1,0,0.0,-1.0,1,1,0,0,-1.137,LOW,none,26.94,0.9993,0.0003,0.0004,LOW,11,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
e9b71b74,yamada_r,Yamada Riko,HR,2025-01-04T12:22:00,login,Japan,Tokyo,0,0.95,0,1,0,0.0,-1.0,1,1,0,0,0.881,LOW,none,4.28,0.999,0.0004,0.0006,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
8dc84512,suzuki_t,Suzuki Takeshi,Engineering,2025-01-04T13:27:00,login,Japan,Tokyo,0,5.35,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.195,LOW,none,5.28,0.9993,0.0003,0.0003,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
ee41f69f,ito_k,Ito Kenji,Finance,2025-01-04T14:44:00,login,Japan,Nagoya,0,25.52,0,1,0,-0.5,-0.866,1,0,0,0,-0.135,LOW,none,14.66,0.9993,0.0003,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3001}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
36811189,kim_j,Kim Junho,Sales,2025-01-04T15:22:00,login,Japan,Tokyo,0,4.08,0,1,0,-0.7071,-0.7071,1,0,0,3,0.145,LOW,none,29.95,0.9991,0.0004,0.0005,LOW,12,"[{""feature"": ""hour_cos"", ""shap"": 1.3251}, {""feature"": ""role_rank"", ""shap"": 1.1012}, {""feature"": ""role_escalation"", ""shap"": 0.2238}]",ALLOW,アクセスを許可,LOW
cc909a36,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-04T16:45:00,login,Japan,Tokyo,0,6.08,0,1,0,-0.866,-0.5,1,0,0,0,-0.195,LOW,none,8.51,0.9993,0.0003,0.0003,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
d0ffd323,ito_k,Ito Kenji,Finance,2025-01-04T18:24:00,login,Japan,Nagoya,0,3.67,0,1,0,-1.0,-0.0,1,1,0,0,-0.135,LOW,none,14.69,0.9986,0.0008,0.0006,LOW,6,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
baa2ba6b,park_s,Park Soyeon,Marketing,2025-01-04T18:46:00,login,Japan,Tokyo,0,9.0,0,1,0,-1.0,-0.0,1,1,0,0,0.913,LOW,none,17.41,0.9984,0.0009,0.0007,LOW,7,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
837f2c78,park_s,Park Soyeon,Marketing,2025-01-04T18:58:00,login,Japan,Tokyo,0,0.2,0,1,0,-1.0,-0.0,1,1,0,0,0.913,LOW,none,14.08,0.9976,0.0013,0.0011,LOW,6,"[{""feature"": ""role_rank"", ""shap"": 1.093}, {""feature"": ""hour_cos"", ""shap"": 0.4562}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
e67f088b,park_s,Park Soyeon,Marketing,2025-01-05T09:08:00,login,Japan,Tokyo,0,14.17,0,1,0,0.7071,-0.7071,1,0,0,0,0.913,LOW,none,6.24,0.9992,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
61a04391,kim_j,Kim Junho,Sales,2025-01-05T10:41:00,login,Japan,Tokyo,0,19.32,0,1,0,0.5,-0.866,1,0,0,3,0.145,LOW,none,35.08,0.999,0.0005,0.0005,LOW,14,"[{""feature"": ""hour_cos"", ""shap"": 1.3154}, {""feature"": ""role_rank"", ""shap"": 1.0835}, {""feature"": ""role_escalation"", ""shap"": 0.2269}]",ALLOW,アクセスを許可,LOW
b256c6df,park_s,Park Soyeon,Marketing,2025-01-05T10:45:00,login,Japan,Tokyo,0,1.62,0,1,0,0.5,-0.866,1,0,0,0,0.913,LOW,none,3.7,0.999,0.0005,0.0005,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
194bc1b4,kim_j,Kim Junho,Sales,2025-01-05T11:11:00,login,Japan,Tokyo,0,0.5,0,1,0,0.2588,-0.9659,1,0,0,3,0.145,LOW,none,34.42,0.9988,0.0005,0.0007,LOW,14,"[{""feature"": ""hour_cos"", ""shap"": 1.3109}, {""feature"": ""role_rank"", ""shap"": 1.0943}, {""feature"": ""role_escalation"", ""shap"": 0.2269}]",ALLOW,アクセスを許可,LOW
16c27629,admin45,Admin User 45,IT Operations,2025-01-05T11:30:00,login,Japan,Tokyo,0,23.58,0,1,0,0.2588,-0.9659,1,1,0,0,-0.947,LOW,none,17.24,0.9993,0.0003,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
95d3ed1b,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-05T11:32:00,login,Japan,Tokyo,0,18.78,0,1,0,0.2588,-0.9659,1,0,0,0,0.836,LOW,none,7.42,0.9993,0.0003,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
b4a27709,chen_w,Chen Wei,Engineering,2025-01-05T12:15:00,login,Japan,Tokyo,0,24.22,0,1,0,0.0,-1.0,1,1,0,0,-0.195,LOW,none,14.26,0.9993,0.0003,0.0004,LOW,6,"[{""feature"": ""hour_cos"", ""shap"": 1.3089}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
53d5cab8,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-05T12:32:00,login,Japan,Tokyo,0,1.0,0,1,0,0.0,-1.0,1,0,0,0,0.836,LOW,none,6.07,0.9991,0.0004,0.0005,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3081}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
accb7cc3,ito_k,Ito Kenji,Finance,2025-01-05T13:19:00,login,Japan,Nagoya,0,18.92,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.135,LOW,none,8.68,0.9993,0.0003,0.0003,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
c2bca472,park_s,Park Soyeon,Marketing,2025-01-05T13:34:00,login,Japan,Tokyo,0,2.82,0,1,0,-0.2588,-0.9659,1,1,0,0,0.913,LOW,none,0.88,0.9993,0.0003,0.0004,LOW,0,"[{""feature"": ""hour_cos"", ""shap"": 1.3126}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
162f15b1,nakamura_a,Nakamura Aoi,DevOps,2025-01-05T14:31:00,login,Japan,Tokyo,0,26.22,0,1,0,-0.5,-0.866,1,1,0,0,1.215,LOW,none,19.03,0.9992,0.0004,0.0004,LOW,8,"[{""feature"": ""hour_cos"", ""shap"": 1.3001}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2688}]",ALLOW,アクセスを許可,LOW
9e152fe8,ito_k,Ito Kenji,Finance,2025-01-05T14:57:00,login,Japan,Nagoya,0,1.63,0,1,0,-0.5,-0.866,1,1,0,0,-0.135,LOW,none,2.47,0.9992,0.0004,0.0005,LOW,1,"[{""feature"": ""hour_cos"", ""shap"": 1.3038}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2642}]",ALLOW,アクセスを許可,LOW
d3f8fe28,yamada_r,Yamada Riko,HR,2025-01-05T15:08:00,login,Japan,Tokyo,0,26.77,0,1,0,-0.7071,-0.7071,1,1,0,0,-1.637,LOW,none,35.38,0.9993,0.0003,0.0004,LOW,14,"[{""feature"": ""hour_cos"", ""shap"": 1.3142}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
6e935962,suzuki_t,Suzuki Takeshi,Engineering,2025-01-05T15:28:00,login,Japan,Tokyo,0,26.02,0,1,0,-0.7071,-0.7071,1,0,0,0,-0.195,LOW,none,16.46,0.9993,0.0003,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3142}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
2e0a5274,chen_w,Chen Wei,Engineering,2025-01-05T16:31:00,login,Japan,Tokyo,0,4.27,0,1,0,-0.866,-0.5,1,1,0,0,-0.195,LOW,none,6.82,0.9993,0.0003,0.0003,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
0f4e06a3,nakamura_a,Nakamura Aoi,DevOps,2025-01-05T16:51:00,login,Japan,Tokyo,0,2.33,0,1,0,-0.866,-0.5,1,1,0,0,1.215,LOW,none,7.47,0.9992,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3224}, {""feature"": ""role_rank"", ""shap"": 1.1442}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
a8ef9e35,kim_j,Kim Junho,Sales,2025-01-05T17:12:00,login,Japan,Tokyo,0,6.02,0,1,0,-0.9659,-0.2588,1,1,1,3,0.145,LOW,none,49.8,0.9952,0.0017,0.0031,LOW,20,"[{""feature"": ""role_rank"", ""shap"": 1.0933}, {""feature"": ""hour_cos"", ""shap"": 0.5037}, {""feature"": ""role_escalation"", ""shap"": -0.4641}]",ALLOW,アクセスを許可,LOW
b3424629,suzuki_t,Suzuki Takeshi,Engineering,2025-01-05T17:52:00,login,Japan,Tokyo,0,2.4,0,1,0,-0.9659,-0.2588,1,1,0,0,-0.195,LOW,none,10.35,0.9983,0.0007,0.0009,LOW,4,"[{""feature"": ""role_rank"", ""shap"": 1.1363}, {""feature"": ""hour_cos"", ""shap"": 0.5733}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
408ec868,sato_m,Sato Miyuki,Finance,2025-01-05T18:19:00,login,Japan,Osaka,0,31.75,0,1,0,-1.0,-0.0,1,0,0,0,-1.29,LOW,none,53.19,0.9985,0.0008,0.0006,LOW,21,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4519}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
20536231,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-05T18:20:00,login,Japan,Tokyo,0,5.8,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none,11.83,0.9986,0.0008,0.0006,LOW,5,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4575}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
ca83f266,nakamura_a,Nakamura Aoi,DevOps,2025-01-05T18:51:00,login,Japan,Tokyo,0,2.0,0,1,0,-1.0,-0.0,1,0,0,0,1.215,LOW,none,18.27,0.9981,0.001,0.0009,LOW,7,"[{""feature"": ""role_rank"", ""shap"": 1.1063}, {""feature"": ""hour_cos"", ""shap"": 0.4562}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
857e8f79,kim_j,Kim Junho,Sales,2025-01-06T02:00:00,login,Japan,Tokyo,0,8.8,0,1,0,0.5,0.866,0,0,0,4,2.328,MEDIUM,password_reset_flood,73.42,0.0111,0.9875,0.0014,MEDIUM,29,"[{""feature"": ""hour_cos"", ""shap"": 2.5474}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5395}, {""feature"": ""peer_zscore"", ""shap"": 0.3428}]",ALLOW,アクセスを許可,LOW
5b5609a9,kim_j,Kim Junho,Sales,2025-01-06T02:15:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,5,2.328,MEDIUM,password_reset_flood,68.49,0.0089,0.9893,0.0018,MEDIUM,28,"[{""feature"": ""hour_cos"", ""shap"": 2.5474}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5395}, {""feature"": ""peer_zscore"", ""shap"": 0.315}]",ALLOW,アクセスを許可,LOW
f60b983a,kim_j,Kim Junho,Sales,2025-01-06T02:30:00,login,Japan,Tokyo,0,0.25,0,1,0,0.5,0.866,0,0,0,6,2.328,MEDIUM,password_reset_flood,71.53,0.0093,0.9889,0.0018,MEDIUM,29,"[{""feature"": ""hour_cos"", ""shap"": 2.5474}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5395}, {""feature"": ""peer_zscore"", ""shap"": 0.315}]",ALLOW,アクセスを許可,LOW
02a2d2a5,sato_m,Sato Miyuki,Finance,2025-01-06T03:00:00,login,USA,New York,1,8.68,0,0,0,0.7071,0.7071,0,2,1,0,1.021,MEDIUM,new_country_login,98.38,0.0054,0.9908,0.0038,MEDIUM,40,"[{""feature"": ""hour_cos"", ""shap"": 2.5112}, {""feature"": ""mfa_fail_count"", ""shap"": 0.5256}, {""feature"": ""is_business_hours"", ""shap"": 0.3086}]",NOTIFY_ADMIN,管理者に通知,MEDIUM
c3470399,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-06T08:30:00,login,Japan,Tokyo,0,14.17,0,1,0,0.866,-0.5,1,0,0,0,0.836,LOW,none,10.54,0.9993,0.0004,0.0004,LOW,4,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
6ca9acac,admin45,Admin User 45,IT Operations,2025-01-06T08:47:00,login,Japan,Tokyo,0,21.28,0,1,0,0.866,-0.5,1,1,0,0,1.758,LOW,none,24.16,0.9987,0.0007,0.0006,LOW,10,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
1c802942,ito_k,Ito Kenji,Finance,2025-01-06T09:15:00,login,Japan,Nagoya,0,18.3,0,1,0,0.7071,-0.7071,1,1,0,0,-1.29,LOW,none,18.3,0.9993,0.0004,0.0004,LOW,7,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
190c9653,chen_w,Chen Wei,Engineering,2025-01-06T09:17:00,login,Japan,Tokyo,0,16.77,0,1,0,0.7071,-0.7071,1,0,0,0,0.836,LOW,none,5.18,0.9993,0.0004,0.0004,LOW,2,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2657}]",ALLOW,アクセスを許可,LOW
7ce595e8,suzuki_t,Suzuki Takeshi,Engineering,2025-01-06T09:27:00,login,Japan,Tokyo,0,15.58,0,1,0,0.7071,-0.7071,1,1,0,0,-0.195,LOW,none,7.33,0.9993,0.0004,0.0004,LOW,3,"[{""feature"": ""hour_cos"", ""shap"": 1.3267}, {""feature"": ""role_rank"", ""shap"": 1.1265}, {""feature"": ""role_escalation"", ""shap"": 0.2611}]",ALLOW,アクセスを許可,LOW
c560d521,kim_j,Kim Junho,Sales,2025-01-06T09:37:00,login,Japan,Tokyo,0,7.12,0,1,0,0.7071,-0.7071,1,1,1,6,2.328,LOW,none,71.95,0.9956,0.0021,0.0023,LOW,29,"[{""feature"": ""hour_cos"", ""shap"": 1.2572}, {""feature"": ""role_rank"", ""shap"": 1.0636}, {""feature"": ""role_escalation"", ""shap"": -0.4782}]",ALLOW,アクセスを許可,LOW
