session_id,user_id,user_name,department,timestamp,event_type,country,city,impossible_travel,hours_since_last,mfa_fail_count,is_known_device,country_deviation,hour_sin,hour_cos,is_business_hours,role_rank,role_escalation,pwd_reset_7d,peer_zscore,risk_label,anomaly_type
262fa50f,sato_m,Sato Miyuki,Finance,2025-01-26T15:17:00,login,Japan,Osaka,0,5.52,0,1,0,-0.7071,-0.7071,1,1,0,0,2.176,LOW,none
bc2ec990,park_s,Park Soyeon,Marketing,2025-01-26T15:55:00,login,Japan,Tokyo,0,4.25,0,1,0,-0.7071,-0.7071,1,0,0,0,0.913,LOW,none
210722ad,sato_m,Sato Miyuki,Finance,2025-01-26T16:25:00,login,Japan,Osaka,0,1.13,0,1,0,-0.866,-0.5,1,1,0,0,2.176,LOW,none
6d1a2cf7,yamada_r,Yamada Riko,HR,2025-01-26T17:00:00,login,Japan,Tokyo,0,5.5,0,1,0,-0.9659,-0.2588,1,4,1,0,-0.378,HIGH,privilege_escalation
bb858d26,nakamura_a,Nakamura Aoi,DevOps,2025-01-26T17:38:00,login,Japan,Tokyo,0,7.38,0,1,0,-0.9659,-0.2588,1,0,0,0,0.039,LOW,none
ad5a54e3,admin45,Admin User 45,IT Operations,2025-01-26T18:48:00,login,Japan,Tokyo,0,3.78,0,1,0,-1.0,-0.0,1,0,0,0,1.758,LOW,none
54f11d68,admin45,Admin User 45,IT Operations,2025-01-26T22:00:00,login,Japan,Tokyo,0,3.2,1,0,0,-0.5,0.866,0,3,1,0,1.758,MEDIUM,mfa_brute_force
3d50cd86,admin45,Admin User 45,IT Operations,2025-01-26T22:02:00,login,Japan,Tokyo,0,0.03,2,0,0,-0.5,0.866,0,3,1,0,1.758,MEDIUM,mfa_brute_force
0bfdbcab,admin45,Admin User 45,IT Operations,2025-01-26T22:04:00,login,Japan,Tokyo,0,0.03,3,0,0,-0.5,0.866,0,3,1,0,1.758,HIGH,mfa_brute_force
1322c947,admin45,Admin User 45,IT Operations,2025-01-26T22:06:00,login,Japan,Tokyo,0,0.03,4,0,0,-0.5,0.866,0,3,1,0,1.758,HIGH,mfa_brute_force
7225d991,admin45,Admin User 45,IT Operations,2025-01-26T22:08:00,login,Japan,Tokyo,0,0.03,5,0,0,-0.5,0.866,0,3,1,0,1.758,HIGH,mfa_brute_force
5a10ad33,admin45,Admin User 45,IT Operations,2025-01-27T08:16:00,login,Japan,Tokyo,0,10.13,0,1,0,0.866,-0.5,1,0,0,0,-0.947,LOW,none
fa4a91d6,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-27T08:50:00,login,Japan,Tokyo,0,18.32,0,1,0,0.866,-0.5,1,1,0,0,0.836,LOW,none
bc0d5394,kim_j,Kim Junho,Sales,2025-01-27T09:40:00,login,Japan,Tokyo,0,21.58,0,1,0,0.7071,-0.7071,1,1,1,6,-0.582,LOW,none
9736bec7,park_s,Park Soyeon,Marketing,2025-01-27T10:07:00,login,Japan,Tokyo,0,18.2,0,1,0,0.5,-0.866,1,0,0,0,0.913,LOW,none
26880f82,sato_m,Sato Miyuki,Finance,2025-01-27T10:24:00,login,Japan,Osaka,0,17.98,0,1,0,0.5,-0.866,1,1,0,0,-0.135,LOW,none
b0a075b2,park_s,Park Soyeon,Marketing,2025-01-27T10:31:00,login,Japan,Tokyo,0,0.4,0,1,0,0.5,-0.866,1,1,0,0,0.913,LOW,none
cb3fb16c,park_s,Park Soyeon,Marketing,2025-01-27T10:47:00,login,Japan,Tokyo,0,0.27,0,1,0,0.5,-0.866,1,0,0,0,0.913,LOW,none
02179d9a,sato_m,Sato Miyuki,Finance,2025-01-27T10:48:00,login,Japan,Osaka,0,0.4,0,1,0,0.5,-0.866,1,0,0,0,-0.135,LOW,none
529872b4,suzuki_t,Suzuki Takeshi,Engineering,2025-01-27T11:03:00,login,Japan,Tokyo,0,19.98,0,1,0,0.2588,-0.9659,1,0,0,0,-0.195,LOW,none
df50216f,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-27T11:31:00,login,Japan,Tokyo,0,2.68,0,1,0,0.2588,-0.9659,1,0,0,0,0.836,LOW,none
ee9522d7,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-27T12:13:00,login,Japan,Tokyo,0,0.7,0,1,0,0.0,-1.0,1,1,0,0,0.836,LOW,none
bf2971cd,nakamura_a,Nakamura Aoi,DevOps,2025-01-27T13:03:00,login,Japan,Tokyo,0,19.42,0,1,0,-0.2588,-0.9659,1,0,0,0,0.039,LOW,none
ccd10d37,ito_k,Ito Kenji,Finance,2025-01-27T13:51:00,login,Japan,Nagoya,0,28.23,0,1,0,-0.2588,-0.9659,1,1,0,0,-1.29,LOW,none
40f801d5,chen_w,Chen Wei,Engineering,2025-01-27T15:39:00,login,Japan,Tokyo,0,24.83,0,1,0,-0.7071,-0.7071,1,1,0,0,-1.225,LOW,none
a7c1db67,kim_j,Kim Junho,Sales,2025-01-27T16:18:00,login,Japan,Tokyo,0,6.63,0,1,0,-0.866,-0.5,1,1,1,6,-0.582,LOW,none
8a94c982,yamada_r,Yamada Riko,HR,2025-01-27T16:58:00,login,Japan,Tokyo,0,23.97,0,1,0,-0.866,-0.5,1,0,0,0,-1.637,LOW,none
6b41ffc1,suzuki_t,Suzuki Takeshi,Engineering,2025-01-27T17:40:00,login,Japan,Tokyo,0,6.62,0,1,0,-0.9659,-0.2588,1,1,0,0,-0.195,LOW,none
04f39785,nakamura_a,Nakamura Aoi,DevOps,2025-01-27T17:40:00,login,Japan,Tokyo,0,4.62,0,1,0,-0.9659,-0.2588,1,1,0,0,0.039,LOW,none
6e66509d,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-28T08:02:00,login,Japan,Tokyo,0,19.82,0,1,0,0.866,-0.5,1,0,0,0,-0.195,LOW,none
da61ef66,suzuki_t,Suzuki Takeshi,Engineering,2025-01-28T08:09:00,login,Japan,Tokyo,0,14.48,0,1,0,0.866,-0.5,1,0,0,0,0.836,LOW,none
80728cba,yamada_r,Yamada Riko,HR,2025-01-28T08:21:00,login,Japan,Tokyo,0,15.38,0,1,0,0.866,-0.5,1,1,0,0,0.881,LOW,none
79616c23,kim_j,Kim Junho,Sales,2025-01-28T08:25:00,login,Japan,Tokyo,0,16.12,0,1,0,0.866,-0.5,1,1,1,3,0.145,LOW,none
58b888b4,sato_m,Sato Miyuki,Finance,2025-01-28T08:35:00,login,Japan,Osaka,0,21.78,0,1,0,0.866,-0.5,1,0,0,0,-0.135,LOW,none
22e1de68,nakamura_a,Nakamura Aoi,DevOps,2025-01-28T09:10:00,login,Japan,Tokyo,0,15.5,0,1,0,0.7071,-0.7071,1,0,0,0,-1.137,LOW,none
02a07998,chen_w,Chen Wei,Engineering,2025-01-28T09:37:00,login,Japan,Tokyo,0,17.97,0,1,0,0.7071,-0.7071,1,0,0,0,0.836,LOW,none
88fd1583,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-28T09:57:00,login,Japan,Tokyo,0,1.92,0,1,0,0.7071,-0.7071,1,0,0,0,-0.195,LOW,none
59741a79,chen_w,Chen Wei,Engineering,2025-01-28T10:15:00,login,Japan,Tokyo,0,0.63,0,1,0,0.5,-0.866,1,1,0,0,0.836,LOW,none
dc9134f4,park_s,Park Soyeon,Marketing,2025-01-28T11:08:00,login,Japan,Tokyo,0,24.35,0,1,0,0.2588,-0.9659,1,0,0,0,-0.183,LOW,none
08853a20,kim_j,Kim Junho,Sales,2025-01-28T11:18:00,login,Japan,Tokyo,0,2.88,0,1,0,0.2588,-0.9659,1,0,0,3,0.145,LOW,none
14ee9907,ito_k,Ito Kenji,Finance,2025-01-28T11:28:00,login,Japan,Nagoya,0,21.62,0,1,0,0.2588,-0.9659,1,1,0,0,-0.135,LOW,none
86dde963,suzuki_t,Suzuki Takeshi,Engineering,2025-01-28T11:57:00,login,Japan,Tokyo,0,3.8,0,1,0,0.2588,-0.9659,1,1,0,0,0.836,LOW,none
1e1f3ccc,suzuki_t,Suzuki Takeshi,Engineering,2025-01-28T12:06:00,login,Japan,Tokyo,0,0.15,0,1,0,0.0,-1.0,1,0,0,0,0.836,LOW,none
4ad83a51,kim_j,Kim Junho,Sales,2025-01-28T12:20:00,login,Japan,Tokyo,0,1.03,0,1,0,0.0,-1.0,1,1,1,3,0.145,LOW,none
cafdb1de,admin45,Admin User 45,IT Operations,2025-01-28T13:17:00,login,Japan,Tokyo,0,29.02,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.496,LOW,none
b8c234f1,park_s,Park Soyeon,Marketing,2025-01-28T13:20:00,login,Japan,Tokyo,0,2.2,0,1,0,-0.2588,-0.9659,1,1,0,0,-0.183,LOW,none
32df23f2,yamada_r,Yamada Riko,HR,2025-01-28T14:01:00,login,Japan,Tokyo,0,5.67,0,1,0,-0.5,-0.866,1,1,0,0,0.881,LOW,none
1c47e926,chen_w,Chen Wei,Engineering,2025-01-28T14:04:00,login,Japan,Tokyo,0,3.82,0,1,0,-0.5,-0.866,1,1,0,0,0.836,LOW,none
fb3c46ac,sato_m,Sato Miyuki,Finance,2025-01-28T14:58:00,login,Japan,Osaka,0,6.38,0,1,0,-0.5,-0.866,1,0,0,0,-0.135,LOW,none
951ab0b2,ito_k,Ito Kenji,Finance,2025-01-28T15:20:00,login,Japan,Nagoya,0,3.87,0,1,0,-0.7071,-0.7071,1,0,0,0,-0.135,LOW,none
38b17126,yamada_r,Yamada Riko,HR,2025-01-28T15:49:00,login,Japan,Tokyo,0,1.8,0,1,0,-0.7071,-0.7071,1,0,0,0,0.881,LOW,none
fd1a1463,admin45,Admin User 45,IT Operations,2025-01-28T18:57:00,login,Japan,Tokyo,0,5.67,0,1,0,-1.0,-0.0,1,0,0,0,-0.496,LOW,none
7dade785,sato_m,Sato Miyuki,Finance,2025-01-29T08:25:00,login,Japan,Osaka,0,17.45,0,1,0,0.866,-0.5,1,0,0,0,-1.29,LOW,none
59e531c9,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-29T08:43:00,login,Japan,Tokyo,0,22.77,0,1,0,0.866,-0.5,1,1,0,0,-0.195,LOW,none
e6ec9c11,yamada_r,Yamada Riko,HR,2025-01-29T09:37:00,login,Japan,Tokyo,0,17.8,0,1,0,0.7071,-0.7071,1,0,0,0,0.881,LOW,none
39340c27,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-29T10:05:00,login,Japan,Tokyo,0,1.37,0,1,0,0.5,-0.866,1,1,0,0,-0.195,LOW,none
ca2a80d5,admin45,Admin User 45,IT Operations,2025-01-29T10:07:00,login,Japan,Tokyo,0,15.17,0,1,0,0.5,-0.866,1,0,0,0,-0.947,LOW,none
c5185000,kim_j,Kim Junho,Sales,2025-01-29T10:12:00,login,Japan,Tokyo,0,21.87,0,1,0,0.5,-0.866,1,1,1,3,-1.309,LOW,none
fbb91b55,suzuki_t,Suzuki Takeshi,Engineering,2025-01-29T10:17:00,login,Japan,Tokyo,0,22.18,0,1,0,0.5,-0.866,1,1,0,0,0.836,LOW,none
04b5cc7b,nakamura_a,Nakamura Aoi,DevOps,2025-01-29T11:42:00,login,Japan,Tokyo,0,26.53,0,1,0,0.2588,-0.9659,1,1,0,0,-1.137,LOW,none
9a8f2182,yamada_r,Yamada Riko,HR,2025-01-29T11:57:00,login,Japan,Tokyo,0,2.33,0,1,0,0.2588,-0.9659,1,0,0,0,0.881,LOW,none
50741b76,yamada_r,Yamada Riko,HR,2025-01-29T13:07:00,login,Japan,Tokyo,0,1.17,0,1,0,-0.2588,-0.9659,1,1,0,0,0.881,LOW,none
499815af,ito_k,Ito Kenji,Finance,2025-01-29T13:24:00,login,Japan,Nagoya,0,22.07,0,1,0,-0.2588,-0.9659,1,0,0,0,1.021,LOW,none
1c266214,park_s,Park Soyeon,Marketing,2025-01-29T13:30:00,login,Japan,Tokyo,0,24.17,0,1,0,-0.2588,-0.9659,1,1,0,0,0.913,LOW,none
56c51016,park_s,Park Soyeon,Marketing,2025-01-29T14:12:00,login,Japan,Tokyo,0,0.7,0,1,0,-0.5,-0.866,1,0,0,0,0.913,LOW,none
379c9498,suzuki_t,Suzuki Takeshi,Engineering,2025-01-29T14:52:00,login,Japan,Tokyo,0,4.58,0,1,0,-0.5,-0.866,1,1,0,0,0.836,LOW,none
a6b55fd9,park_s,Park Soyeon,Marketing,2025-01-29T15:03:00,login,Japan,Tokyo,0,0.85,0,1,0,-0.7071,-0.7071,1,1,0,0,0.913,LOW,none
eea9e2c4,ito_k,Ito Kenji,Finance,2025-01-29T15:33:00,login,Japan,Nagoya,0,2.15,0,1,0,-0.7071,-0.7071,1,0,0,0,1.021,LOW,none
ae300309,ito_k,Ito Kenji,Finance,2025-01-29T17:14:00,login,Japan,Nagoya,0,1.68,0,1,0,-0.9659,-0.2588,1,1,0,0,1.021,LOW,none
e794e47e,chen_w,Chen Wei,Engineering,2025-01-29T17:39:00,login,Japan,Tokyo,0,27.58,0,1,0,-0.9659,-0.2588,1,1,0,0,-1.225,LOW,none
fb88e0dd,suzuki_t,Suzuki Takeshi,Engineering,2025-01-29T18:27:00,login,Japan,Tokyo,0,3.58,0,1,0,-1.0,-0.0,1,1,0,0,0.836,LOW,none
05853fe5,nakamura_a,Nakamura Aoi,DevOps,2025-01-30T08:03:00,login,Japan,Tokyo,0,20.35,0,1,0,0.866,-0.5,1,1,0,0,-1.137,LOW,none
4405f1c3,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-30T08:48:00,login,Japan,Tokyo,0,22.72,0,1,0,0.866,-0.5,1,1,0,0,0.836,LOW,none
fef10f33,park_s,Park Soyeon,Marketing,2025-01-30T09:15:00,login,Japan,Tokyo,0,18.2,0,1,0,0.7071,-0.7071,1,1,0,0,0.913,LOW,none
de6a2c43,park_s,Park Soyeon,Marketing,2025-01-30T09:52:00,login,Japan,Tokyo,0,0.62,0,1,0,0.7071,-0.7071,1,1,0,0,0.913,LOW,none
540ea218,kim_j,Kim Junho,Sales,2025-01-30T10:10:00,login,Japan,Tokyo,0,23.97,0,1,0,0.5,-0.866,1,1,1,3,-0.582,LOW,none
ed10d752,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-30T10:11:00,login,Japan,Tokyo,0,1.38,0,1,0,0.5,-0.866,1,1,0,0,0.836,LOW,none
759e303a,sato_m,Sato Miyuki,Finance,2025-01-30T10:31:00,login,Japan,Osaka,0,26.1,0,1,0,0.5,-0.866,1,0,0,0,1.021,LOW,none
14d0a9a9,sato_m,Sato Miyuki,Finance,2025-01-30T10:36:00,login,Japan,Osaka,0,0.08,0,1,0,0.5,-0.866,1,1,0,0,1.021,LOW,none
fa6d1e82,admin45,Admin User 45,IT Operations,2025-01-30T10:49:00,login,Japan,Tokyo,0,24.7,0,1,0,0.5,-0.866,1,1,0,0,-0.045,LOW,none
45cf3cd2,park_s,Park Soyeon,Marketing,2025-01-30T11:40:00,login,Japan,Tokyo,0,1.8,0,1,0,0.2588,-0.9659,1,1,0,0,0.913,LOW,none
95014485,ito_k,Ito Kenji,Finance,2025-01-30T11:44:00,login,Japan,Nagoya,0,18.5,0,1,0,0.2588,-0.9659,1,1,0,0,-1.29,LOW,none
5e997dcf,admin45,Admin User 45,IT Operations,2025-01-30T11:51:00,login,Japan,Tokyo,0,1.03,0,1,0,0.2588,-0.9659,1,1,0,0,-0.045,LOW,none
b2673f8a,admin45,Admin User 45,IT Operations,2025-01-30T13:03:00,login,Japan,Tokyo,0,1.2,0,1,0,-0.2588,-0.9659,1,0,0,0,-0.045,LOW,none
2f672808,tanaka_h,Tanaka Hiroshi,Engineering,2025-01-30T13:58:00,login,Japan,Tokyo,0,3.78,0,1,0,-0.2588,-0.9659,1,1,0,0,0.836,LOW,none
eec62b6c,suzuki_t,Suzuki Takeshi,Engineering,2025-01-30T14:19:00,login,Japan,Tokyo,0,19.87,0,1,0,-0.5,-0.866,1,0,0,0,-1.225,LOW,none
9a60ada2,yamada_r,Yamada Riko,HR,2025-01-30T16:44:00,login,Japan,Tokyo,0,27.62,0,1,0,-0.866,-0.5,1,0,0,0,-1.637,LOW,none
d80b818a,sato_m,Sato Miyuki,Finance,2025-01-30T17:14:00,login,Japan,Osaka,0,6.63,0,1,0,-0.9659,-0.2588,1,1,0,0,1.021,LOW,none
c2fe75b9,chen_w,Chen Wei,Engineering,2025-01-30T17:25:00,login,Japan,Tokyo,0,23.77,0,1,0,-0.9659,-0.2588,1,0,0,0,-1.225,LOW,none
cb9b97b4,kim_j,Kim Junho,Sales,2025-01-30T18:25:00,login,Japan,Tokyo,0,8.25,0,1,0,-1.0,-0.0,1,1,1,3,-0.582,LOW,none
